id,label
196321,cat
196322,cat
196323,airplane
196324,automobile
196325,ship
196326,ship
196327,airplane
196328,truck
196329,ship
196330,bird
196331,automobile
196332,dog
196333,bird
196334,dog
196335,ship
196336,dog
196337,frog
196338,ship
196339,airplane
196340,automobile
196341,airplane
196342,airplane
196343,frog
196344,cat
196345,bird
196346,ship
196347,deer
196348,dog
196349,deer
196350,deer
196351,ship
196352,automobile
196353,ship
196354,airplane
196355,deer
196356,airplane
196357,horse
196358,ship
196359,deer
196360,automobile
196361,airplane
196362,dog
196363,airplane
196364,bird
196365,frog
196366,airplane
196367,bird
196368,airplane
196369,truck
196370,cat
196371,ship
196372,automobile
196373,airplane
196374,airplane
196375,automobile
196376,airplane
196377,automobile
196378,deer
196379,automobile
196380,cat
196381,automobile
196382,bird
196383,ship
196384,cat
196385,automobile
196386,automobile
196387,ship
196388,bird
196389,airplane
196390,automobile
196391,truck
196392,dog
196393,truck
196394,automobile
196395,cat
196396,deer
196397,ship
196398,airplane
196399,airplane
196400,cat
196401,deer
196402,ship
196403,cat
196404,cat
196405,airplane
196406,deer
196407,dog
196408,airplane
196409,automobile
196410,airplane
196411,cat
196412,ship
196413,ship
196414,ship
196415,automobile
196416,automobile
196417,airplane
196418,ship
196419,airplane
196420,bird
196421,automobile
196422,automobile
196423,cat
196424,airplane
196425,bird
196426,cat
196427,cat
196428,airplane
196429,deer
196430,automobile
196431,airplane
196432,ship
196433,airplane
196434,frog
196435,bird
196436,ship
196437,bird
196438,cat
196439,ship
196440,airplane
196441,deer
196442,ship
196443,bird
196444,automobile
196445,truck
196446,automobile
196447,deer
196448,cat
196449,ship
196450,automobile
196451,automobile
196452,airplane
196453,airplane
196454,frog
196455,truck
196456,ship
196457,bird
196458,ship
196459,automobile
196460,horse
196461,deer
196462,airplane
196463,deer
196464,bird
196465,deer
196466,automobile
196467,truck
196468,deer
196469,airplane
196470,bird
196471,bird
196472,automobile
196473,automobile
196474,dog
196475,bird
196476,automobile
196477,ship
196478,cat
196479,automobile
196480,automobile
196481,airplane
196482,airplane
196483,airplane
196484,horse
196485,truck
196486,automobile
196487,ship
196488,deer
196489,bird
196490,dog
196491,ship
196492,bird
196493,automobile
196494,automobile
196495,cat
196496,bird
196497,truck
196498,dog
196499,bird
196500,deer
196501,cat
196502,ship
196503,dog
196504,automobile
196505,airplane
196506,ship
196507,frog
196508,deer
196509,cat
196510,airplane
196511,airplane
196512,airplane
196513,airplane
196514,airplane
196515,airplane
196516,deer
196517,automobile
196518,frog
196519,truck
196520,cat
196521,frog
196522,truck
196523,automobile
196524,ship
196525,truck
196526,ship
196527,automobile
196528,ship
196529,automobile
196530,automobile
196531,automobile
196532,dog
196533,ship
196534,airplane
196535,airplane
196536,frog
196537,dog
196538,bird
196539,deer
196540,truck
196541,airplane
196542,bird
196543,airplane
196544,automobile
196545,automobile
196546,truck
196547,automobile
196548,ship
196549,ship
196550,airplane
196551,bird
196552,truck
196553,dog
196554,airplane
196555,bird
196556,airplane
196557,deer
196558,ship
196559,airplane
196560,ship
196561,deer
196562,ship
196563,automobile
196564,cat
196565,bird
196566,cat
196567,airplane
196568,ship
196569,airplane
196570,automobile
196571,frog
196572,bird
196573,ship
196574,airplane
196575,automobile
196576,airplane
196577,ship
196578,cat
196579,automobile
196580,deer
196581,automobile
196582,bird
196583,ship
196584,ship
196585,cat
196586,automobile
196587,airplane
196588,cat
196589,dog
196590,dog
196591,ship
196592,airplane
196593,automobile
196594,ship
196595,ship
196596,automobile
196597,bird
196598,automobile
196599,ship
196600,truck
196601,ship
196602,automobile
196603,automobile
196604,airplane
196605,automobile
196606,cat
196607,airplane
196608,automobile
196609,airplane
196610,airplane
196611,ship
196612,ship
196613,ship
196614,frog
196615,dog
196616,airplane
196617,ship
196618,airplane
196619,airplane
196620,automobile
196621,airplane
196622,bird
196623,deer
196624,cat
196625,airplane
196626,truck
196627,ship
196628,truck
196629,dog
196630,bird
196631,horse
196632,frog
196633,bird
196634,automobile
196635,deer
196636,ship
196637,ship
196638,ship
196639,frog
196640,deer
196641,cat
196642,ship
196643,bird
196644,ship
196645,cat
196646,ship
196647,frog
196648,horse
196649,ship
196650,frog
196651,ship
196652,airplane
196653,ship
196654,airplane
196655,airplane
196656,bird
196657,automobile
196658,airplane
196659,automobile
196660,ship
196661,automobile
196662,cat
196663,ship
196664,ship
196665,automobile
196666,dog
196667,bird
196668,deer
196669,horse
196670,ship
196671,airplane
196672,automobile
196673,automobile
196674,dog
196675,dog
196676,ship
196677,ship
196678,ship
196679,frog
196680,ship
196681,ship
196682,automobile
196683,frog
196684,frog
196685,automobile
196686,bird
196687,bird
196688,airplane
196689,bird
196690,ship
196691,ship
196692,deer
196693,ship
196694,automobile
196695,ship
196696,cat
196697,airplane
196698,automobile
196699,cat
196700,airplane
196701,frog
196702,airplane
196703,automobile
196704,airplane
196705,ship
196706,frog
196707,ship
196708,dog
196709,bird
196710,automobile
196711,cat
196712,truck
196713,automobile
196714,ship
196715,bird
196716,automobile
196717,ship
196718,frog
196719,ship
196720,ship
196721,ship
196722,ship
196723,cat
196724,ship
196725,airplane
196726,automobile
196727,truck
196728,deer
196729,frog
196730,cat
196731,airplane
196732,automobile
196733,automobile
196734,cat
196735,airplane
196736,airplane
196737,ship
196738,ship
196739,bird
196740,cat
196741,frog
196742,automobile
196743,ship
196744,cat
196745,airplane
196746,automobile
196747,cat
196748,ship
196749,ship
196750,automobile
196751,airplane
196752,airplane
196753,airplane
196754,automobile
196755,automobile
196756,ship
196757,ship
196758,cat
196759,ship
196760,airplane
196761,bird
196762,ship
196763,airplane
196764,deer
196765,airplane
196766,cat
196767,deer
196768,deer
196769,ship
196770,truck
196771,cat
196772,frog
196773,ship
196774,automobile
196775,cat
196776,airplane
196777,airplane
196778,bird
196779,truck
196780,automobile
196781,airplane
196782,cat
196783,bird
196784,ship
196785,automobile
196786,airplane
196787,automobile
196788,ship
196789,truck
196790,automobile
196791,deer
196792,dog
196793,airplane
196794,ship
196795,automobile
196796,truck
196797,frog
196798,deer
196799,ship
196800,automobile
196801,ship
196802,cat
196803,dog
196804,airplane
196805,airplane
196806,automobile
196807,airplane
196808,automobile
196809,bird
196810,dog
196811,cat
196812,automobile
196813,truck
196814,bird
196815,automobile
196816,truck
196817,automobile
196818,automobile
196819,bird
196820,cat
196821,airplane
196822,airplane
196823,airplane
196824,truck
196825,ship
196826,ship
196827,frog
196828,truck
196829,deer
196830,automobile
196831,cat
196832,horse
196833,ship
196834,ship
196835,ship
196836,ship
196837,cat
196838,automobile
196839,automobile
196840,automobile
196841,cat
196842,airplane
196843,bird
196844,automobile
196845,automobile
196846,airplane
196847,automobile
196848,bird
196849,ship
196850,automobile
196851,ship
196852,airplane
196853,cat
196854,dog
196855,ship
196856,airplane
196857,airplane
196858,automobile
196859,automobile
196860,frog
196861,bird
196862,airplane
196863,ship
196864,airplane
196865,truck
196866,airplane
196867,bird
196868,airplane
196869,automobile
196870,ship
196871,cat
196872,frog
196873,deer
196874,bird
196875,automobile
196876,airplane
196877,ship
196878,ship
196879,horse
196880,truck
196881,airplane
196882,ship
196883,truck
196884,bird
196885,truck
196886,deer
196887,automobile
196888,airplane
196889,ship
196890,automobile
196891,ship
196892,ship
196893,cat
196894,cat
196895,ship
196896,airplane
196897,automobile
196898,horse
196899,airplane
196900,deer
196901,ship
196902,dog
196903,automobile
196904,ship
196905,cat
196906,bird
196907,airplane
196908,deer
196909,automobile
196910,ship
196911,airplane
196912,cat
196913,ship
196914,airplane
196915,ship
196916,ship
196917,cat
196918,ship
196919,airplane
196920,cat
196921,airplane
196922,ship
196923,automobile
196924,automobile
196925,airplane
196926,automobile
196927,automobile
196928,frog
196929,horse
196930,horse
196931,dog
196932,truck
196933,truck
196934,airplane
196935,airplane
196936,deer
196937,automobile
196938,ship
196939,bird
196940,automobile
196941,bird
196942,bird
196943,dog
196944,airplane
196945,ship
196946,bird
196947,ship
196948,ship
196949,truck
196950,dog
196951,dog
196952,ship
196953,deer
196954,airplane
196955,ship
196956,bird
196957,bird
196958,dog
196959,airplane
196960,frog
196961,ship
196962,frog
196963,automobile
196964,airplane
196965,truck
196966,ship
196967,airplane
196968,automobile
196969,bird
196970,airplane
196971,deer
196972,ship
196973,bird
196974,airplane
196975,automobile
196976,automobile
196977,ship
196978,ship
196979,bird
196980,ship
196981,ship
196982,airplane
196983,automobile
196984,dog
196985,bird
196986,ship
196987,cat
196988,deer
196989,bird
196990,cat
196991,bird
196992,bird
196993,truck
196994,automobile
196995,automobile
196996,airplane
196997,automobile
196998,airplane
196999,ship
197000,automobile
197001,airplane
197002,bird
197003,automobile
197004,ship
197005,bird
197006,ship
197007,cat
197008,automobile
197009,deer
197010,ship
197011,cat
197012,airplane
197013,ship
197014,truck
197015,ship
197016,automobile
197017,horse
197018,ship
197019,automobile
197020,ship
197021,ship
197022,ship
197023,ship
197024,ship
197025,airplane
197026,cat
197027,frog
197028,ship
197029,bird
197030,horse
197031,ship
197032,truck
197033,cat
197034,dog
197035,ship
197036,dog
197037,horse
197038,bird
197039,automobile
197040,airplane
197041,cat
197042,bird
197043,ship
197044,ship
197045,frog
197046,deer
197047,automobile
197048,bird
197049,automobile
197050,airplane
197051,cat
197052,airplane
197053,airplane
197054,airplane
197055,deer
197056,airplane
197057,deer
197058,bird
197059,cat
197060,ship
197061,automobile
197062,truck
197063,airplane
197064,ship
197065,cat
197066,dog
197067,airplane
197068,deer
197069,frog
197070,ship
197071,bird
197072,frog
197073,bird
197074,ship
197075,airplane
197076,ship
197077,airplane
197078,airplane
197079,bird
197080,automobile
197081,bird
197082,automobile
197083,ship
197084,frog
197085,automobile
197086,cat
197087,ship
197088,ship
197089,bird
197090,ship
197091,frog
197092,ship
197093,automobile
197094,ship
197095,cat
197096,bird
197097,ship
197098,automobile
197099,bird
197100,airplane
197101,automobile
197102,automobile
197103,frog
197104,ship
197105,deer
197106,automobile
197107,airplane
197108,airplane
197109,automobile
197110,ship
197111,bird
197112,automobile
197113,bird
197114,bird
197115,airplane
197116,bird
197117,dog
197118,ship
197119,truck
197120,cat
197121,frog
197122,ship
197123,automobile
197124,airplane
197125,airplane
197126,deer
197127,automobile
197128,airplane
197129,ship
197130,ship
197131,horse
197132,cat
197133,frog
197134,truck
197135,dog
197136,horse
197137,cat
197138,bird
197139,airplane
197140,airplane
197141,ship
197142,airplane
197143,ship
197144,truck
197145,bird
197146,bird
197147,airplane
197148,ship
197149,airplane
197150,airplane
197151,ship
197152,deer
197153,automobile
197154,deer
197155,ship
197156,ship
197157,bird
197158,airplane
197159,airplane
197160,cat
197161,bird
197162,truck
197163,ship
197164,ship
197165,automobile
197166,truck
197167,ship
197168,dog
197169,airplane
197170,bird
197171,truck
197172,airplane
197173,frog
197174,automobile
197175,dog
197176,bird
197177,airplane
197178,ship
197179,airplane
197180,frog
197181,dog
197182,dog
197183,airplane
197184,airplane
197185,bird
197186,airplane
197187,airplane
197188,dog
197189,dog
197190,bird
197191,airplane
197192,deer
197193,airplane
197194,automobile
197195,frog
197196,bird
197197,airplane
197198,deer
197199,automobile
197200,ship
197201,bird
197202,cat
197203,ship
197204,airplane
197205,deer
197206,automobile
197207,ship
197208,bird
197209,deer
197210,automobile
197211,ship
197212,automobile
197213,automobile
197214,ship
197215,ship
197216,dog
197217,automobile
197218,automobile
197219,dog
197220,automobile
197221,automobile
197222,cat
197223,bird
197224,dog
197225,airplane
197226,airplane
197227,automobile
197228,airplane
197229,ship
197230,ship
197231,horse
197232,ship
197233,bird
197234,bird
197235,airplane
197236,ship
197237,deer
197238,automobile
197239,ship
197240,horse
197241,airplane
197242,truck
197243,airplane
197244,ship
197245,ship
197246,airplane
197247,deer
197248,ship
197249,automobile
197250,automobile
197251,airplane
197252,ship
197253,airplane
197254,truck
197255,airplane
197256,automobile
197257,bird
197258,bird
197259,airplane
197260,automobile
197261,ship
197262,ship
197263,deer
197264,truck
197265,ship
197266,horse
197267,airplane
197268,bird
197269,dog
197270,ship
197271,automobile
197272,cat
197273,ship
197274,automobile
197275,ship
197276,ship
197277,ship
197278,airplane
197279,dog
197280,ship
197281,bird
197282,ship
197283,ship
197284,bird
197285,deer
197286,bird
197287,dog
197288,airplane
197289,ship
197290,airplane
197291,cat
197292,bird
197293,dog
197294,deer
197295,dog
197296,automobile
197297,deer
197298,frog
197299,cat
197300,truck
197301,automobile
197302,airplane
197303,airplane
197304,frog
197305,airplane
197306,dog
197307,ship
197308,frog
197309,deer
197310,dog
197311,automobile
197312,ship
197313,airplane
197314,ship
197315,truck
197316,ship
197317,ship
197318,airplane
197319,airplane
197320,truck
197321,airplane
197322,cat
197323,airplane
197324,bird
197325,cat
197326,cat
197327,ship
197328,airplane
197329,deer
197330,ship
197331,ship
197332,bird
197333,airplane
197334,cat
197335,automobile
197336,automobile
197337,bird
197338,ship
197339,truck
197340,dog
197341,automobile
197342,horse
197343,airplane
197344,automobile
197345,deer
197346,deer
197347,ship
197348,frog
197349,airplane
197350,automobile
197351,automobile
197352,bird
197353,truck
197354,bird
197355,cat
197356,cat
197357,deer
197358,truck
197359,bird
197360,dog
197361,ship
197362,automobile
197363,ship
197364,ship
197365,automobile
197366,airplane
197367,bird
197368,ship
197369,bird
197370,bird
197371,automobile
197372,bird
197373,bird
197374,bird
197375,airplane
197376,dog
197377,automobile
197378,ship
197379,dog
197380,airplane
197381,deer
197382,cat
197383,deer
197384,ship
197385,frog
197386,cat
197387,airplane
197388,airplane
197389,bird
197390,deer
197391,bird
197392,airplane
197393,deer
197394,ship
197395,deer
197396,ship
197397,bird
197398,cat
197399,airplane
197400,airplane
197401,automobile
197402,frog
197403,bird
197404,ship
197405,airplane
197406,airplane
197407,automobile
197408,automobile
197409,cat
197410,automobile
197411,cat
197412,cat
197413,automobile
197414,bird
197415,dog
197416,automobile
197417,airplane
197418,deer
197419,bird
197420,airplane
197421,cat
197422,deer
197423,dog
197424,bird
197425,ship
197426,truck
197427,ship
197428,airplane
197429,bird
197430,dog
197431,ship
197432,ship
197433,deer
197434,airplane
197435,horse
197436,airplane
197437,airplane
197438,horse
197439,airplane
197440,airplane
197441,automobile
197442,dog
197443,frog
197444,ship
197445,ship
197446,airplane
197447,ship
197448,automobile
197449,airplane
197450,automobile
197451,ship
197452,ship
197453,airplane
197454,ship
197455,automobile
197456,bird
197457,automobile
197458,automobile
197459,bird
197460,ship
197461,airplane
197462,automobile
197463,dog
197464,ship
197465,bird
197466,cat
197467,airplane
197468,airplane
197469,airplane
197470,cat
197471,bird
197472,airplane
197473,ship
197474,bird
197475,airplane
197476,ship
197477,ship
197478,ship
197479,deer
197480,automobile
197481,airplane
197482,automobile
197483,airplane
197484,cat
197485,dog
197486,cat
197487,bird
197488,automobile
197489,cat
197490,ship
197491,airplane
197492,horse
197493,ship
197494,ship
197495,cat
197496,airplane
197497,airplane
197498,bird
197499,airplane
197500,airplane
197501,dog
197502,cat
197503,automobile
197504,ship
197505,ship
197506,automobile
197507,automobile
197508,bird
197509,ship
197510,ship
197511,truck
197512,bird
197513,cat
197514,frog
197515,airplane
197516,ship
197517,airplane
197518,truck
197519,ship
197520,cat
197521,ship
197522,deer
197523,dog
197524,ship
197525,ship
197526,cat
197527,bird
197528,bird
197529,horse
197530,frog
197531,deer
197532,bird
197533,automobile
197534,truck
197535,cat
197536,automobile
197537,ship
197538,automobile
197539,cat
197540,airplane
197541,frog
197542,automobile
197543,dog
197544,airplane
197545,airplane
197546,cat
197547,airplane
197548,bird
197549,automobile
197550,ship
197551,deer
197552,ship
197553,cat
197554,dog
197555,automobile
197556,ship
197557,automobile
197558,frog
197559,ship
197560,frog
197561,automobile
197562,bird
197563,airplane
197564,cat
197565,ship
197566,automobile
197567,airplane
197568,airplane
197569,ship
197570,airplane
197571,deer
197572,bird
197573,cat
197574,airplane
197575,cat
197576,automobile
197577,automobile
197578,ship
197579,automobile
197580,bird
197581,deer
197582,ship
197583,frog
197584,automobile
197585,dog
197586,automobile
197587,bird
197588,ship
197589,airplane
197590,ship
197591,cat
197592,airplane
197593,airplane
197594,deer
197595,bird
197596,bird
197597,dog
197598,deer
197599,airplane
197600,ship
197601,automobile
197602,automobile
197603,airplane
197604,frog
197605,frog
197606,ship
197607,bird
197608,ship
197609,ship
197610,automobile
197611,truck
197612,horse
197613,deer
197614,deer
197615,cat
197616,airplane
197617,airplane
197618,cat
197619,airplane
197620,bird
197621,automobile
197622,bird
197623,automobile
197624,frog
197625,automobile
197626,airplane
197627,cat
197628,airplane
197629,dog
197630,frog
197631,ship
197632,airplane
197633,deer
197634,ship
197635,automobile
197636,frog
197637,cat
197638,cat
197639,airplane
197640,ship
197641,truck
197642,cat
197643,ship
197644,cat
197645,frog
197646,cat
197647,automobile
197648,automobile
197649,automobile
197650,automobile
197651,truck
197652,truck
197653,cat
197654,bird
197655,ship
197656,airplane
197657,airplane
197658,frog
197659,deer
197660,ship
197661,cat
197662,airplane
197663,automobile
197664,dog
197665,airplane
197666,ship
197667,airplane
197668,dog
197669,cat
197670,ship
197671,deer
197672,automobile
197673,ship
197674,ship
197675,ship
197676,cat
197677,airplane
197678,bird
197679,airplane
197680,automobile
197681,ship
197682,deer
197683,dog
197684,automobile
197685,ship
197686,automobile
197687,ship
197688,truck
197689,bird
197690,airplane
197691,bird
197692,ship
197693,automobile
197694,ship
197695,airplane
197696,automobile
197697,airplane
197698,truck
197699,airplane
197700,horse
197701,automobile
197702,airplane
197703,ship
197704,ship
197705,automobile
197706,ship
197707,automobile
197708,deer
197709,bird
197710,truck
197711,ship
197712,dog
197713,ship
197714,frog
197715,automobile
197716,frog
197717,airplane
197718,airplane
197719,cat
197720,ship
197721,bird
197722,cat
197723,automobile
197724,deer
197725,automobile
197726,ship
197727,automobile
197728,ship
197729,frog
197730,deer
197731,airplane
197732,airplane
197733,frog
197734,cat
197735,airplane
197736,dog
197737,horse
197738,airplane
197739,airplane
197740,ship
197741,ship
197742,ship
197743,bird
197744,automobile
197745,airplane
197746,cat
197747,airplane
197748,bird
197749,bird
197750,ship
197751,cat
197752,deer
197753,ship
197754,truck
197755,dog
197756,truck
197757,cat
197758,airplane
197759,truck
197760,ship
197761,cat
197762,airplane
197763,ship
197764,truck
197765,automobile
197766,cat
197767,ship
197768,automobile
197769,deer
197770,airplane
197771,deer
197772,ship
197773,ship
197774,cat
197775,deer
197776,airplane
197777,airplane
197778,deer
197779,automobile
197780,deer
197781,airplane
197782,automobile
197783,bird
197784,automobile
197785,cat
197786,automobile
197787,dog
197788,airplane
197789,cat
197790,automobile
197791,truck
197792,airplane
197793,automobile
197794,deer
197795,bird
197796,automobile
197797,automobile
197798,dog
197799,ship
197800,deer
197801,ship
197802,airplane
197803,deer
197804,ship
197805,bird
197806,automobile
197807,automobile
197808,airplane
197809,automobile
197810,truck
197811,automobile
197812,ship
197813,bird
197814,airplane
197815,ship
197816,dog
197817,cat
197818,airplane
197819,ship
197820,airplane
197821,airplane
197822,deer
197823,airplane
197824,cat
197825,ship
197826,airplane
197827,automobile
197828,automobile
197829,ship
197830,airplane
197831,airplane
197832,ship
197833,frog
197834,cat
197835,automobile
197836,cat
197837,frog
197838,deer
197839,ship
197840,cat
197841,ship
197842,cat
197843,airplane
197844,airplane
197845,ship
197846,ship
197847,ship
197848,bird
197849,automobile
197850,cat
197851,cat
197852,truck
197853,automobile
197854,airplane
197855,airplane
197856,horse
197857,bird
197858,ship
197859,automobile
197860,airplane
197861,ship
197862,frog
197863,horse
197864,ship
197865,airplane
197866,deer
197867,automobile
197868,automobile
197869,airplane
197870,airplane
197871,deer
197872,ship
197873,ship
197874,airplane
197875,horse
197876,ship
197877,automobile
197878,cat
197879,automobile
197880,bird
197881,ship
197882,bird
197883,truck
197884,ship
197885,automobile
197886,frog
197887,deer
197888,ship
197889,ship
197890,truck
197891,bird
197892,ship
197893,ship
197894,airplane
197895,ship
197896,ship
197897,airplane
197898,truck
197899,cat
197900,bird
197901,ship
197902,automobile
197903,bird
197904,ship
197905,ship
197906,automobile
197907,ship
197908,frog
197909,automobile
197910,frog
197911,truck
197912,cat
197913,truck
197914,airplane
197915,frog
197916,ship
197917,airplane
197918,ship
197919,bird
197920,airplane
197921,airplane
197922,ship
197923,cat
197924,automobile
197925,truck
197926,ship
197927,bird
197928,airplane
197929,cat
197930,bird
197931,cat
197932,ship
197933,cat
197934,ship
197935,deer
197936,bird
197937,cat
197938,dog
197939,frog
197940,bird
197941,airplane
197942,truck
197943,ship
197944,airplane
197945,ship
197946,airplane
197947,ship
197948,cat
197949,deer
197950,ship
197951,airplane
197952,ship
197953,deer
197954,automobile
197955,airplane
197956,automobile
197957,horse
197958,dog
197959,bird
197960,automobile
197961,automobile
197962,cat
197963,frog
197964,dog
197965,airplane
197966,ship
197967,ship
197968,automobile
197969,frog
197970,bird
197971,automobile
197972,airplane
197973,frog
197974,dog
197975,cat
197976,ship
197977,ship
197978,deer
197979,bird
197980,ship
197981,truck
197982,airplane
197983,airplane
197984,automobile
197985,bird
197986,deer
197987,automobile
197988,deer
197989,automobile
197990,cat
197991,dog
197992,ship
197993,deer
197994,automobile
197995,airplane
197996,cat
197997,dog
197998,airplane
197999,airplane
198000,deer
198001,ship
198002,airplane
198003,dog
198004,frog
198005,ship
198006,ship
198007,ship
198008,bird
198009,deer
198010,airplane
198011,dog
198012,automobile
198013,cat
198014,automobile
198015,cat
198016,automobile
198017,ship
198018,frog
198019,truck
198020,automobile
198021,ship
198022,frog
198023,airplane
198024,frog
198025,ship
198026,ship
198027,cat
198028,ship
198029,frog
198030,automobile
198031,cat
198032,cat
198033,deer
198034,airplane
198035,ship
198036,ship
198037,dog
198038,automobile
198039,automobile
198040,deer
198041,airplane
198042,ship
198043,automobile
198044,frog
198045,truck
198046,automobile
198047,deer
198048,ship
198049,cat
198050,airplane
198051,airplane
198052,ship
198053,automobile
198054,ship
198055,automobile
198056,cat
198057,bird
198058,automobile
198059,dog
198060,frog
198061,bird
198062,bird
198063,automobile
198064,airplane
198065,bird
198066,airplane
198067,cat
198068,airplane
198069,cat
198070,ship
198071,ship
198072,ship
198073,horse
198074,bird
198075,truck
198076,airplane
198077,airplane
198078,bird
198079,ship
198080,cat
198081,ship
198082,frog
198083,automobile
198084,truck
198085,bird
198086,dog
198087,ship
198088,bird
198089,dog
198090,automobile
198091,dog
198092,deer
198093,bird
198094,automobile
198095,ship
198096,truck
198097,truck
198098,bird
198099,frog
198100,automobile
198101,airplane
198102,airplane
198103,airplane
198104,ship
198105,deer
198106,cat
198107,ship
198108,airplane
198109,deer
198110,automobile
198111,bird
198112,automobile
198113,automobile
198114,bird
198115,bird
198116,ship
198117,automobile
198118,automobile
198119,deer
198120,automobile
198121,airplane
198122,bird
198123,airplane
198124,automobile
198125,airplane
198126,bird
198127,bird
198128,cat
198129,automobile
198130,truck
198131,ship
198132,frog
198133,airplane
198134,ship
198135,airplane
198136,airplane
198137,truck
198138,automobile
198139,truck
198140,deer
198141,cat
198142,dog
198143,automobile
198144,ship
198145,automobile
198146,dog
198147,frog
198148,automobile
198149,horse
198150,airplane
198151,automobile
198152,cat
198153,airplane
198154,automobile
198155,automobile
198156,airplane
198157,airplane
198158,truck
198159,bird
198160,dog
198161,ship
198162,automobile
198163,automobile
198164,ship
198165,cat
198166,deer
198167,cat
198168,automobile
198169,ship
198170,automobile
198171,deer
198172,ship
198173,ship
198174,automobile
198175,automobile
198176,automobile
198177,airplane
198178,ship
198179,automobile
198180,ship
198181,cat
198182,automobile
198183,cat
198184,bird
198185,ship
198186,deer
198187,deer
198188,airplane
198189,deer
198190,ship
198191,horse
198192,deer
198193,automobile
198194,automobile
198195,ship
198196,ship
198197,ship
198198,dog
198199,ship
198200,bird
198201,airplane
198202,airplane
198203,cat
198204,airplane
198205,cat
198206,airplane
198207,airplane
198208,bird
198209,truck
198210,ship
198211,dog
198212,ship
198213,frog
198214,airplane
198215,airplane
198216,ship
198217,automobile
198218,ship
198219,ship
198220,dog
198221,cat
198222,ship
198223,ship
198224,automobile
198225,ship
198226,frog
198227,airplane
198228,bird
198229,automobile
198230,bird
198231,airplane
198232,ship
198233,cat
198234,ship
198235,ship
198236,ship
198237,airplane
198238,ship
198239,automobile
198240,truck
198241,ship
198242,automobile
198243,ship
198244,cat
198245,frog
198246,airplane
198247,automobile
198248,ship
198249,frog
198250,automobile
198251,cat
198252,deer
198253,ship
198254,ship
198255,horse
198256,cat
198257,automobile
198258,airplane
198259,ship
198260,dog
198261,ship
198262,bird
198263,bird
198264,dog
198265,bird
198266,truck
198267,airplane
198268,ship
198269,truck
198270,airplane
198271,ship
198272,ship
198273,truck
198274,airplane
198275,ship
198276,cat
198277,automobile
198278,airplane
198279,truck
198280,airplane
198281,ship
198282,airplane
198283,automobile
198284,airplane
198285,ship
198286,bird
198287,bird
198288,bird
198289,ship
198290,ship
198291,dog
198292,ship
198293,ship
198294,horse
198295,bird
198296,airplane
198297,dog
198298,automobile
198299,truck
198300,ship
198301,cat
198302,ship
198303,dog
198304,ship
198305,automobile
198306,deer
198307,airplane
198308,bird
198309,automobile
198310,horse
198311,dog
198312,cat
198313,deer
198314,airplane
198315,ship
198316,ship
198317,bird
198318,deer
198319,ship
198320,airplane
198321,automobile
198322,automobile
198323,automobile
198324,automobile
198325,airplane
198326,bird
198327,ship
198328,dog
198329,dog
198330,airplane
198331,automobile
198332,dog
198333,ship
198334,ship
198335,airplane
198336,bird
198337,ship
198338,deer
198339,ship
198340,automobile
198341,ship
198342,airplane
198343,automobile
198344,truck
198345,ship
198346,automobile
198347,cat
198348,deer
198349,cat
198350,airplane
198351,automobile
198352,horse
198353,automobile
198354,ship
198355,ship
198356,deer
198357,ship
198358,ship
198359,ship
198360,dog
198361,automobile
198362,airplane
198363,automobile
198364,cat
198365,cat
198366,bird
198367,bird
198368,automobile
198369,bird
198370,airplane
198371,airplane
198372,cat
198373,bird
198374,frog
198375,airplane
198376,bird
198377,cat
198378,bird
198379,ship
198380,airplane
198381,ship
198382,ship
198383,automobile
198384,dog
198385,bird
198386,automobile
198387,ship
198388,horse
198389,frog
198390,cat
198391,ship
198392,airplane
198393,automobile
198394,dog
198395,cat
198396,airplane
198397,ship
198398,ship
198399,ship
198400,cat
198401,horse
198402,cat
198403,truck
198404,airplane
198405,cat
198406,ship
198407,dog
198408,airplane
198409,cat
198410,cat
198411,ship
198412,automobile
198413,bird
198414,ship
198415,automobile
198416,bird
198417,airplane
198418,deer
198419,airplane
198420,automobile
198421,ship
198422,ship
198423,cat
198424,deer
198425,cat
198426,airplane
198427,bird
198428,dog
198429,automobile
198430,bird
198431,airplane
198432,ship
198433,ship
198434,ship
198435,cat
198436,airplane
198437,truck
198438,dog
198439,automobile
198440,airplane
198441,bird
198442,deer
198443,frog
198444,frog
198445,airplane
198446,cat
198447,bird
198448,dog
198449,automobile
198450,ship
198451,cat
198452,ship
198453,dog
198454,deer
198455,frog
198456,dog
198457,ship
198458,ship
198459,truck
198460,automobile
198461,airplane
198462,airplane
198463,ship
198464,automobile
198465,automobile
198466,cat
198467,frog
198468,automobile
198469,ship
198470,ship
198471,automobile
198472,bird
198473,airplane
198474,ship
198475,ship
198476,deer
198477,automobile
198478,bird
198479,airplane
198480,ship
198481,airplane
198482,dog
198483,cat
198484,bird
198485,frog
198486,ship
198487,airplane
198488,automobile
198489,ship
198490,airplane
198491,dog
198492,cat
198493,airplane
198494,ship
198495,dog
198496,bird
198497,automobile
198498,ship
198499,ship
198500,deer
198501,automobile
198502,automobile
198503,airplane
198504,dog
198505,truck
198506,automobile
198507,airplane
198508,dog
198509,deer
198510,ship
198511,ship
198512,bird
198513,automobile
198514,ship
198515,horse
198516,frog
198517,cat
198518,frog
198519,automobile
198520,deer
198521,automobile
198522,automobile
198523,bird
